account,shares,pre_dai,post_dai
0x47916f4098cd984922B71A131CfE74354c0B4a23,561.317124921187000000,623.094742776450000000,425.754323575205000000
0xbF7fBCd1792354c69f64d32c88A3f3658763798f,559.514562910692000000,621.093793825489000000,424.387095433737000000
0xBAc872D4F8A676669Ea0357911C637d663F60de2,558.824295988722000000,620.327557288073000000,423.863533772419000000
0x6c5DFeFA8F64bCfF5b8C9Fd6d08f239e10303eF1,558.757079729095000000,620.252943320061000000,423.812550804182000000
0x60Bc4F1Cf72Cb648326F964acC4a3C69442cc6Ff,558.345029191131000000,619.795543193529000000,423.500013932811000000
0xeF41e1D0D1d87C52A71731063E41F20895763360,556.233635126125000000,617.451772652021000000,421.898539272523000000
0xad657B91ad4F6E7a67b36a40b25aeEd09fF7d3a2,555.808858311106000000,616.980245615804000000,421.576349626920000000
0xD01BaE42dee1D1Fb6D3fbF2fFBFE1cf8aDa67210,552.948236285660000000,613.804788345769000000,419.406591852972000000
0x208b9dC16105a1f885eD9aeFFC151d60790B54B1,551.058098884147000000,611.706625603677000000,417.972938513145000000
0xb4367aBE9d87C508eceb60c422cBBF8E34Aa8dc9,550.411932795955000000,610.989343563566000000,417.482826963753000000
0xEABdC5Ea328071705fD6eA92F573ef2e4032368E,549.178224686841000000,609.619855616770000000,416.547069727487000000
0xa218D6f845a6fD19eeCEB18fA29c787Dc65Ed43a,548.514145369200000000,608.882688847332000000,416.043371144049000000
0x0C5524CD97eEdA2F6f9639fc1e7659Ca54184A80,544.442802799112000000,604.363261167623000000,412.955292008365000000
0x102e0BEe3da1b393C5E898F433DD5787B80f67b5,541.394430486691000000,600.979390130085000000,410.643127219054000000
0x5c341d249e6bb4eaf6f15676Ce015b0B33E76A58,538.700610467576000000,597.989092814406000000,408.599887365589000000
0x8db8E47Da75B4075565984260f17B7d5B6958dbf,537.316075334893000000,596.452178075726000000,407.549729099057000000
0xa5Adc1df3C4c5Acbf686a8aE39bB4581be7BFDCB,534.852012870676000000,593.716925044667000000,405.680758420767000000
0xe38BBF062609CD2A8b85f711409989D467300037,533.674806768874000000,592.410157620994000000,404.787857482369000000
0xEF7935913857A6deB46c609D54381B9960396771,529.194527528357000000,587.436786389306000000,401.389603317680000000
0xB1a2f4AFF950aAEf8109ac1f3BFE9d9767f3C20c,528.750169298907000000,586.943522841149000000,401.052561333737000000
0x8Faf94d1b76ff01b903DC9128f22A6b604037fA3,526.778603009700000000,584.754969285060000000,399.557144866686000000
0x3077583A8C349eD1A84c7d0dAb860515a4E25Fd0,525.178986319770000000,582.979301475009000000,398.343849045903000000
0x767b1615206Bc4507005696220D7Efacd29a31d6,524.261968267657000000,581.961357959776000000,397.648298557329000000
0xa6e5b1E2E3485629d03bC3FdaF474a798bFf638c,521.889434569030000000,579.327707196169000000,395.848751678798000000
0xf4698eE4f8969EA513C3d15AB3b7E4814767c9ed,520.317897213921000000,577.583209085261000000,394.656753797579000000
0xFCDC24dC393d611783d82D5228Ca44D6C84b87A7,519.014131804793000000,576.135953449945000000,393.667858687810000000
0xf614975b30DA4AEB79B6dc7A19f963B5e2E591C4,518.064025595680000000,575.081280150853000000,392.947211110129000000
0x4017fC19F7663735E2f17740844B836DE59C267F,516.028659078484000000,572.821904621083000000,391.403402706141000000
0xb0c2B4619A0A46B4cea9A49eFcC485F6E57F166D,515.661205106026000000,572.414009282983000000,391.124691955046000000
0x186E20ae3530520C9F3E6C46F2f5d1062b784761,515.255382107168000000,571.963522088027000000,390.816878619769000000
0xe16Ad5425BEbd9bf77735556586aa2d3A6C2C8cE,513.818955072865000000,570.369004312391000000,389.727360781808000000
0xB59aEeab820a4A8AC1be1Db0ad854DDe658b7C80,510.711357603476000000,566.919389896808000000,387.370274208492000000
0x07497437dB00a12db5ADDB99D3Cdd9F6937222D9,507.592936917110000000,563.457761079207000000,385.004978316027000000
0xDf20651EDBb0784437a4610015e0DcacF0F6226A,505.554363364382000000,561.194825552973000000,383.458737402529000000
0xb0c6EED49C29C3c38D4ebc91754b8c7167d65C0F,505.509188890794000000,561.144679252867000000,383.424472943827000000
0x7763D4CE482C35B59AA0fc48Ae2EABd00F60b82e,503.417995346153000000,558.823332466990000000,381.838320208529000000
0x435607F9f75e89b7F10dA6Bc2d26515C34Fb8CDD,500.541484773092000000,555.630237982536000000,379.656511104696000000
0xce80701291bd49734A45cd38f8a4D4725afE2688,499.025294778009000000,553.947178668928000000,378.506493731079000000
0x7F576AeE72948106422227082263CF22e7f926D1,497.768748546385000000,552.552339074304000000,377.553413970754000000
0x06666c544086d55B9eCC57b0F5bE195b1F2D192f,496.501825216662000000,551.145980295634000000,376.592463268701000000
0x95770774DC4C4E4eC7E5Ec1aE8F95f931A61bf9D,495.963954568677000000,550.548912509575000000,376.184492900906000000
0x29846Ad191D4d6f65448e1A081206f352fBdBB44,494.501349896415000000,548.925336029213000000,375.075119544473000000
0x2fac74A3a04B031F240923621a578724C40678af,490.733441937141000000,544.742738462785000000,372.217193011910000000
0xC8725c25014d761f8176a41b7A750178204322A9,490.384586360943000000,544.355488429130000000,371.952588988132000000
0xBcfD8dDAc6B8fe5144553B50790ca631b1760FB0,490.079371678827000000,544.016682332895000000,371.721086215884000000
0xe03c8A5af613cA14e032287281602FFCE76bCab5,488.433195432525000000,542.189330700075000000,370.472475362744000000
0xD1bd60B7788EFb369DB911f25ABBd2d907980578,486.840074656734000000,540.420873733538000000,369.264106638262000000
0xCa04B7B23Bb99c307298B0B4a25283A658CCaA65,481.864807412476000000,534.898036951674000000,365.490408231177000000
0x48F54D63df03f2611838D3e44c2b7C9671C030E1,479.991115700946000000,532.818129884520000000,364.069228809040000000
0x6255F27C85bEfDc973Fe1Ce2976873338d89a642,478.464137670271000000,531.123095222282000000,362.911028801058000000
0x21590d54A67b43A216b070F878638A78dc2044db,476.324950248930000000,528.748472434428000000,361.288473113484000000
0xC149701eB565dE8f94B9B7EF35E7017029cF1cB7,476.195917600190000000,528.605238669579000000,361.190602933430000000
0x404551f1179FF5B440fC60d9bA022CA088c98B7b,475.929731332525000000,528.309756389390000000,360.988702885662000000
0xea67294cf671aFb142f69a6EAEF79B6b46B4a5E4,475.904535779785000000,528.281787856529000000,360.969592270579000000
0xbf24D2C84355911396Bb746768414499A2348A29,475.778165288593000000,528.141509241807000000,360.873741314660000000
0x566BD52454aeD2DAFD7469C8aBa9e313a748cAE7,475.765394607824000000,528.127333041410000000,360.864054860585000000
0xe512f46e42137ED44ec2E0B3Cd1490ae5E76b0f0,475.007975740010000000,527.286553928033000000,360.289559012494000000
0xEA9FCB7060E273e7D189475bB3935c8356102531,474.964960093814000000,527.238804052228000000,360.256932006233000000
0x839395e20bbB182fa440d08F850E6c7A8f6F0780,474.765502478322000000,527.017394467340000000,360.105645080544000000
0x9e265AfF18200960157200974ed094a9DB896035,474.580288354643000000,526.811795988995000000,359.965161723735000000
0xdf9cF3A448444DC380B4C2390C116bb19e28392E,473.968984903675000000,526.133213509274000000,359.501493191793000000
0x8C8f71d182d2F92794Ea2fCbF357814d09D222C3,473.869292721724000000,526.022549373598000000,359.425877509307000000
0x1323A09C8bc9218BE6c8d04176390ce649733Ae2,473.456014679636000000,525.563786645904000000,359.112409586370000000
0xEA493080D4899827473433Ab0e48EFaEBB012c90,472.616077394237000000,524.631407276813000000,358.475324211787000000
0x50F25b16f7Cf9892fE285C2D0cdB35FaB61E1B24,472.530929346282000000,524.536887978037000000,358.410740132749000000
0xb1a544bBa66ee837bedCe0f4158Cb253C40Ed560,471.824214157824000000,523.752392905612000000,357.874702599484000000
0x2d081C658Ab8c2c3152C8e577A2aD14f1BA572cE,471.271253905416000000,523.138574778670000000,357.455286893503000000
0xa1fcD69D917C275728F1B31694D0920d4Fc6D5D6,470.974004506302000000,522.808610611074000000,357.229825721495000000
0x260416FDEc04AB146464aF833E63835a704C4860,470.707190534915000000,522.512431543148000000,357.027449565727000000
0x8776acEE9154f92A0B0FB4eD6ca2B8d004C99B65,470.151446036457000000,521.895522740723000000,356.605922032508000000
0xc28E3FdA45241651575CD13EaD777A0Cfbe8eDee,469.895356384111000000,521.611248292338000000,356.411680182637000000
0x5C5b1A383431Aae170165987bE3e26a3f7C312dC,469.865873448240000000,521.578520514175000000,356.389317623467000000
0x4A4dfabeF6b670cA53B6672F2422BaB17DE49dD9,469.467242098737000000,521.136016469397000000,356.086959093809000000
0xA73AE9273647d9265287CEc801Ec6D303a466776,468.465966123905000000,520.024541746309000000,355.327499678711000000
0x198820F3b9Bb80B8AeEB2f3d529D7a6979fa75F5,468.442174579178000000,519.998131744219000000,355.309453991911000000
0x5224F39CCC78680ee56CA2B6AbB6FC20C7040895,468.336150175263000000,519.880438472890000000,355.229035372262000000
0xc47ee589d26C8099a352Dc6Ffb4c0683865E2363,467.686890130785000000,519.159721960872000000,354.736577083020000000
0x5D44F4105D5F18340889A1e6021c70BeeB864449,467.394520804050000000,518.835174958206000000,354.514817404913000000
0x454fC291c102C970bA266b20fB5B0f8c03Af792a,466.251231994541000000,517.566057706920000000,353.647642447777000000
0x57c41131600Af2D0Ea74D7a7ffAB385063b89267,466.023103326558000000,517.312821581768000000,353.474608769642000000
0x6b15eDBED687E46f6417960d0670328DeF34aF16,464.830380637154000000,515.988829840981000000,352.569938629904000000
0x56c8490dd7F1b4a4b972A35cA8B31Fb23641a0EF,464.224247756470000000,515.315986995804000000,352.110191932083000000
0x1D5733A402962A8317DA8c96e39a258436457feD,463.560531338946000000,514.579223066659000000,351.606768605335000000
0xea844c517E9E3718ACBe88f8eA511a285Bc0Bf3E,463.511918638927000000,514.525260134710000000,351.569896280770000000
0x390cB473d4974A14037E72d3De84Fdde3d6c4A2e,462.453110301135000000,513.349921133644000000,350.766799051703000000
0xb9dd73D0C6d607928A9979119052d8F3cE8AFD0b,461.582362091220000000,512.383339841552000000,350.106343849719000000
0x70Cb4e9C79a170D42A18c1005561fe18277EA626,461.548681352499000000,512.345952257424000000,350.080797292354000000
0x7EFCB6A4979767e7F1c2313b6E41226542840cc4,461.365466774020000000,512.142573390859000000,349.941830573781000000
0x62cA12C0048a485B4d3A3097116D912F487eCF4F,461.153406343446000000,511.907173946276000000,349.780984518730000000
0xcEAcC735C67217101ABD0FFB46661C42deC366a8,461.110852093891000000,511.859936247649000000,349.748707477944000000
0xEa037A669d7616c221B3719155A9856088316E65,460.769802640710000000,511.481351465769000000,349.490024332895000000
0xbC11535F4D7f2c2Bd57f542Ad3366822a7Fe56cc,460.628307095705000000,511.324283159273000000,349.382701150726000000
0x2791343B2a4b9c7804Ca094BeEEb71Fe3c268773,460.546433677374000000,511.233398890345000000,349.320600850748000000
0xa4C21Aaf21f03B9F090b6b7456DEAbdad6369556,460.373758507828000000,511.041719382318000000,349.189628185308000000
0x5459FD1a4b2b798aA742223897a43a67E904f629,460.311141897967000000,510.972211293783000000,349.142134012776000000
0x6f8499FC659e7577e850c21E25c786b61DE71a06,459.743328165181000000,510.341904937417000000,348.711452066714000000
0x213157B1A2E9dDDc44C4BBd6E39151DEE922B13f,459.424132478495000000,509.987579110784000000,348.469344819956000000
0xD875ad130c10c3718F029B38a399F046F1599B9E,458.437281087768000000,508.892116517245000000,347.720826330720000000
0x5E190617C7cfB30C3C87dd55920e117280D3F8E6,458.255325414904000000,508.690135109328000000,347.582814481479000000
0x254a2cc6E77fd0Ac0eFEa4ee0C18D05dF9e79366,458.074620088344000000,508.489541658724000000,347.445751009406000000
0x8c0E7049bd05d1521d5a568295f530057C516E75,458.000000000000000000,508.406709009071000000,347.389152299287000000
0x5d47E871F81F84D3154AEC772bCce14973112C69,457.925623369431000000,508.324146611747000000,347.332738249846000000
0xe5dA0De47EF58C285feA376f493dc7432E1C6Cd4,457.914358143310000000,508.311641553801000000,347.324193670472000000
0xf69649eB446F3D396C3C06Aa5EDb9B158C23cfea,457.561847317044000000,507.920333979409000000,347.056817170226000000
0x63fcC7c89F06b6A1A122918e5FCFaD503265fD4C,457.348617605681000000,507.683636564961000000,346.895084225520000000
0x0b9DC233Cc20B3CFe8Ba648392375482b3084723,457.329854619422000000,507.662808556020000000,346.880852658072000000
0x95a76454C13EeeeDd6b69625DdCf88BBbFb42786,456.986540849941000000,507.281710251000000000,346.620452048132000000
0xC5a15EedE11C99F05f57ECA3694b9AFF8EbDb550,456.014603288658000000,506.202802877869000000,345.883245573237000000
0x7eB3Be9A0517BCDa0c7B02b2F3A18B56caF405f6,454.990263158762000000,505.065725597636000000,345.106292190288000000
0x7b33E15074D49d642C7A0B0c85Ce13d4b5A2b719,454.939823945745000000,505.009735129743000000,345.068034470959000000
0xB7C758fd62592AE39BBb20b3AEF5971d2F9E564C,454.646744499552000000,504.684399853068000000,344.845736173209000000
0x315FA6ae360d51633AeE85E829cFfDF7498b51e8,454.501760689747000000,504.523459369219000000,344.735767171494000000
0x85FdA2bF5C6E32Aeb8fa0999539E25040c38a13b,454.491754247167000000,504.512351634414000000,344.728177368862000000
0x5123F9a95967512d80A29af728d7D888fDb0C4e1,453.808352797149000000,503.753736171235000000,344.209823110343000000
0x6C97Ebdcc4a2a52B9C9ba6E6C42586Af80A1E5f4,453.021483722971000000,502.880265611358000000,343.612989528140000000
0x1644f896f054a470d562499d3343F743588bFECe,451.634237945196000000,501.340341898551000000,342.560775260078000000
0xb141C0590B22d56a9E27F39697Ea37B56295270D,451.600314188513000000,501.302684550315000000,342.535044375631000000
0x4D7839f543eb6FD24bb212ED2fa8D64B73c7E059,451.240189093973000000,500.902924694099000000,342.261892516867000000
0x1a72451E54Ea87d2552D2D75217001721BEF3a10,451.180141388422000000,500.836268239159000000,342.216346836673000000
0x68b9b3A5BA44f05A898f4d4fD96128DF8e0c4318,450.029480115315000000,499.558967123342000000,341.343579927834000000
0x0Bb862109E7dCC94ddf4D9920Cb80D621Fb48529,446.878713377218000000,496.061432302007000000,338.953749826873000000
0x9e0e25E67ca7C9761cc55cBF531A8F044805613e,446.425800153629000000,495.558672211458000000,338.610218951747000000
0xf90a6FcCc7183FCc6D83692B040cD19e2D62498A,445.724528696514000000,494.780219998283000000,338.078310442972000000
0x005b0743D8b2eD646499dC48b64B95E71B8afa43,445.285463327026000000,494.292831833347000000,337.745283048845000000
0xDACD3aD9Fe68A29A4AE2B7a66599CEB784FAFaaD,444.869745216516000000,493.831360487407000000,337.429964354509000000
0x489bCC89DE15112547C24C748F858EA88a6b12F2,439.760811053023000000,488.160145630191000000,333.554880712132000000
0xC17534FBFAa162DF6e8c8ec343411cEF9098425f,439.081862562699000000,487.406473211954000000,333.039903986131000000
0x21d15d354De0DC27a0A79eC2871606Ea78532052,436.969839447541000000,485.062004388093000000,331.437952196587000000
0x31ddf44347e89CE1Ee65B31174B690cB66F2713C,435.762719758192000000,483.722031137783000000,330.522362053341000000
0x4555A6894d318d9bA738f0a92d9D3e4CcADaAEb8,435.261413333750000000,483.165551772158000000,330.142125341923000000
0xf0fa6292ec0FC8D5590FBFa522214FF838667838,431.083049568420000000,478.527324324616000000,326.972871528744000000
0xDcF4a8af5A49D6043C70f378d5D8FF02815C3D2b,428.930614178471000000,476.137995519030000000,325.340267368278000000
0x766891B492e5b646B90b7ac586E4B899eBd27782,427.509611801797000000,474.560600012875000000,324.262449003544000000
0xa1D1052141db08EC31333cEb2fD6ee7b4aC85A57,426.241438813305000000,473.152854040096000000,323.300550445813000000
0x6724450e61Cf389295ef670a63b805BaF604aBD4,424.767360328487000000,471.516540958682000000,322.182474298949000000
0x0A6313F01398cE4E4eb9e7aad4C718Ba32DDCcaA,424.370888843513000000,471.076434489487000000,321.881754008391000000
0x26DB34B382f9Ec643b1975D5F10BBa76E763b603,423.888194546775000000,470.540615671010000000,321.515634439474000000
0x2Ddb23a97dC0791e7D4C94E9d6ca4D4a2228424E,422.950210211565000000,469.499398358857000000,320.804181201311000000
0x2911C55725BC15226d69A1799B6D45f18844834A,422.457364948856000000,468.952311376183000000,320.430362209985000000
0x9deEeb3a5789F8e94dECeD3EdDEEbAfe3025c238,421.865509464756000000,468.295317273825000000,319.981444797529000000
0xA12FEF84Bf902c7Fe2492D89dC45fa0dEB6dbc76,421.625270941006000000,468.028638502565000000,319.799225895531000000
0x6c7A19EA8271D38Ce5DAD4c932AAce30A83B5d21,420.031099128535000000,466.259014824021000000,318.590059968558000000
0x79Cb1A6ce4E8BA693f892c4CA34558eff7084026,411.133344953986000000,456.381988803377000000,311.841188178025000000
0x752661979B1696bb45140AdDd380d16414C90043,409.091598690873000000,454.115531383594000000,310.292540790354000000
0xD648355c2D88f8aeF3FBB92540FB47DBeb2E082e,407.225101098189000000,452.043610207896000000,308.876818046924000000
0x3dB37898B3b68c8392EcD25be05ff8D0c4A1dD56,403.279353212209000000,447.663599951803000000,305.884001424004000000
0x92D9C95F9382c6cc2B29DABfEca0542226054De3,401.816608938888000000,446.039868506125000000,304.774522181342000000
0xFF468aCe46848C3C4d2384eb43F1930133c5ba48,401.097895443554000000,445.242054613366000000,304.229384033110000000
0xA90548c064A64C5026106884E2d086477C058e89,400.000000826283000000,444.023327562699000000,303.396640189425000000
0x0f8e8DE46DAe0352C2606B520a2C21E19E36270a,399.578951099725000000,443.555937812025000000,303.077277509108000000
0x63545eD8189fe96762Ec32f151e6A51E6B36F312,397.569008591760000000,441.324784415144000000,301.552753002532000000
0xD4cAD2E8D9d6734FB247Ab373695fF928087d0F3,395.086681193836000000,438.569256242520000000,299.669928525470000000
0xB434DB290Cc14673F5D6C679047e9Ec338528f64,395.072892908310000000,438.553950441500000000,299.659470226736000000
0xEf8a47C8Da817fb5a9be047E2d2E30e964AF4341,393.154894332607000000,436.424860171288000000,298.204684420350000000
0x8F7eD8daFdAEAE51b3AcA50113745D7e6Dd49Df7,392.630768323779000000,435.843049736235000000,297.807139245885000000
0x6A14d3A533E59eE9887E36A3Ea55e44b06F9e898,391.640456808418000000,434.743746202570000000,297.055996281183000000
0x09f5C51803293d76f7d114777328666d2497d600,390.054510384787000000,432.983253185314000000,295.853069242542000000
0x464b20aD48Bd0e2aFadD6232a00BF098B82d64A3,388.622434251634000000,431.393565163684000000,294.766851526551000000
0x6e26619FdFab161b4C1AF279EEEbff705B7bD040,386.815362440633000000,429.387610071164000000,293.396202739285000000
0xDF705fbE8C7338784b3F8A3E2DbbA62C2862bbDc,386.142309359942000000,428.640481901421000000,292.885697631964000000
0x3d50EE266CdD27503cc52FD89B6EFA636c6693C0,385.842159175212000000,428.307297692628000000,292.658036238435000000
0xD9e09Db4B3B2cdA6E85E6B67EB21B3e3a4152da3,381.698492260593000000,423.707585772778000000,289.515099695029000000
0x2f7Ddbf5dc573ABc8b1Da6aB4322F2Bf7F16fA4b,381.504080318129000000,423.491777179197000000,289.367639869943000000
0x78AdB1b4707B4B75A407DD913238735382451481,381.280607644442000000,423.243709479235000000,289.198137724366000000
0xF84750AE307d6692daF2C9819dc8b2016f2889A3,380.993031351861000000,422.924483023995000000,288.980013522399000000
0xb03F5438f9A243De5C3B830B7841EC315034cD5f,378.449813972681000000,420.101363421279000000,287.051004506097000000
0xa7B02973D7df3b4a2EF4A6C4500883Ca609D034B,378.338736065534000000,419.978060466659000000,286.966752846702000000
0x8450EdC1418AFD6C90727D12dE4644C35f0053a0,375.862883685887000000,417.229719941924000000,285.088839616607000000
0x366091fF570d67f981cd436a1ef63E81c781F128,375.673662891209000000,417.019673825115000000,284.945317233505000000
0x4E504f9CF4fA583dA0960652c8dAb438e04592a9,375.652492757681000000,416.996173742328000000,284.929259865076000000
0x4cF21ac61ECc6eC99Bc149C403d971e8A51ec1E6,375.550105388752000000,416.882517791932000000,284.851599905909000000
0x782F8d5Aeb38FD4E7A2A9B74c5B4C374d2741C31,371.229052795178000000,412.085897423911000000,281.574117815249000000
0x6704a21819c53853C2cE2aC9711525fEc07968b0,371.196575960177000000,412.049846243120000000,281.549484408741000000
0x1C2b7C1FcBDDA1D775b4482e636fB3aAC68C2456,370.911873775942000000,411.733810215753000000,281.333540193809000000
0x6f209C6f509c0a58ea82823B2C6Ca2D7DF559FFF,370.712840927152000000,411.512872146674000000,281.182575450095000000
0xC19510eEA3b3c6E71d890f072BF6aB6Ea54D4C40,370.251403720476000000,411.000649937807000000,280.832579205408000000
0xa2b287E3ECa08c063282768E0c98BD9ECb7F736E,368.093047814956000000,408.604749014673000000,279.195484383621000000
0x9f2475E47DEc23c31d3C87edfc9a606e8392Fc4A,366.069723834232000000,406.358741402667000000,277.660810142375000000
0x01181BE6C5AaAfa05deF979100ef73bB8C0E53f0,365.767221466173000000,406.022946133207000000,277.431364637553000000
0x0F65ba3b5C89Df2DF1EA3b5dC37903e7d905972A,365.008374347134000000,405.180581577680000000,276.855785472907000000
0xC125dCC81b380Cd72A3644ce45D8Bba335Ed57C3,364.101774900475000000,404.174203322078000000,276.168137409043000000
0xE6Bd60deaB7DA9342c436f814357B31d9F38bA28,362.966151753768000000,402.913595403537000000,275.306776792742000000
0x0119b5CD310308F698A0F334D2183030F78C1Ffc,361.324278427281000000,401.091020262645000000,274.061429668133000000
0xcE455308eb6fB5719257C37b0F63e87B84E2800E,360.886777973756000000,400.605369245687000000,273.729589249616000000
0x3Ea4Bb1c0842D578844e268554583188aCF23e21,358.977123700575000000,398.485541637886000000,272.281132526592000000
0x1724D02B25c73B2fcb6b0c98D0E63C6341057CfE,357.216567176736000000,396.531221226729000000,270.945765193859000000
0x8437764FBf5eFb7Ab9Da15EF9E3e66f65A7BF905,357.048933200777000000,396.345137737569000000,270.818616231403000000
0x897176d5c60B1d5D3899A7148b5d3FaAc6ad100A,354.571787227678000000,393.595361248665000000,268.939721821542000000
0x3c44CCFAe554EB4A15041217203c61Bf068d6c33,353.277814152997000000,392.158975675641000000,267.958254115185000000
0x9E63B020ae098E73cF201EE1357EDc72DFEaA518,352.301857541289000000,391.075606922160000000,267.217999224307000000
0x9572356fe4e4795D8879C52bC1d2385F99Ad14c9,351.395899702197000000,390.069940888375000000,266.530837814392000000
0xf1a9F094BD6B51e7b1C5Db5daD409Fb285e5ACb3,350.233974055344000000,388.780135660798000000,265.649526972699000000
0xBEc2Ec6E4159481110A43eDECeCD44a275C6770c,348.214539855489000000,386.538445932395000000,264.117803097564000000
0xE26d750643404a403a5696A810267272cfD6eb2f,346.532296382699000000,384.671057574856000000,262.841835556138000000
0x0C91f2F3552d842e6912F19561e6BC38274eAF19,344.963906393829000000,382.930053224017000000,261.652224925770000000
0x9f13712ebD2B119D08BbC12E32A9191a9Db4cB5a,344.616720310646000000,382.544656424967000000,261.388887198418000000
0x21059B67E6Fba97B918c47781f928aA9b7316421,344.492998800923000000,382.407318334155000000,261.295045472690000000
0xAb396C5D811Dcc953Af2034Ac8B6c24E90373e36,341.202827250579000000,378.755036041610000000,258.799477992792000000
0x55e3EdC96a61ec2d75F2Bf14d9823d7C0c31d9d9,339.974079174597000000,377.391054020843000000,257.867482899987000000
0xf2438ac013e04A1b34C5D2e004Aa7Ca2d5c9b48d,339.415813975115000000,376.771347093282000000,257.444043436218000000
0xbCED657057ad3B9a7237Cf14001Ce0d28af53A72,338.478264394885000000,375.730612384510000000,256.732919956054000000
0x53131AF4e16eb0428815D0ddc751C9270ED7593E,337.883194951318000000,375.070050599716000000,256.281564782343000000
0x9Bc3d5e7b6bcB527f74C886Aebda20177B45da85,336.747364102063000000,373.809212119233000000,255.420046625404000000
0x79393b2ecEBCa31344e7a6FEb4127b7E01481eB4,335.869482702708000000,372.834712570879000000,254.754180959156000000
0x7e8e447041BbeEc0DE2824a83ab4002e8f824f87,335.334855287117000000,372.241244961913000000,254.348670555886000000
0xD0e786251E0B2F55FFf746509E449A4B238F2c89,334.928117125128000000,371.789741882512000000,254.040163077062000000
0x4271A99cb0701479A7C4b697C3e31CcAb7983548,332.983836091890000000,369.631476551733000000,252.565442247438000000
0x58eAB570a5117d141EdDe96BE13E062A79b49ddd,332.074162596484000000,368.621685922754000000,251.875462543423000000
0x871930f59563f379F00070DFc59876e05E730f89,331.700949380122000000,368.207397488061000000,251.592383454212000000
0xFE37266C5E9cf50cE2c0A3C24B98dbF3240600E2,331.658372152332000000,368.160134282255000000,251.560088984629000000
0x77dC8B81De851D1fe7a1723eE604f0304E921fdf,328.164979878949000000,364.282265135993000000,248.910380293582000000
0x56b9B4959449aec47Ba67c9D326695a639BB68C2,326.997726675310000000,362.986546009699000000,248.025028544825000000
0xEb6D85fF965506cF2639A828c3c04fA9f0D09112,326.707626352378000000,362.664517733576000000,247.804989887041000000
0xdDE38D842edafD9c938B145281F6e0A19E7f339A,326.347058664589000000,362.264266573044000000,247.531502325016000000
0x4E082B53e613fC140C18378852F205F05439DfB2,326.014512885026000000,361.895121364785000000,247.279269144965000000
0x167D75b8E1A12fE2E72e89a3131c050ca086c860,325.924093020455000000,361.794750042131000000,247.210686437314000000
0xd83676a0da40DA1Fe5299d60511D687a480AEa88,325.268360122596000000,361.066848285385000000,246.713318543161000000
0xCC61eAd0354eD5DC95a4d618DcA8eFf0feeDf08C,323.830093584738000000,359.470288553528000000,245.622405457207000000
0x07A42277E88b13F3137941E7123668708b0B78c3,322.884039999501000000,358.420113903274000000,244.904831760689000000
0x32fD5b239e611133d2fC7a533E545e9A7762fb66,322.752955555438000000,358.274602525963000000,244.805405311120000000
0xC31397993416cF70e8aE1845AD577eA950dE9375,322.403218489746000000,357.886373987564000000,244.540132684967000000
0xE27caF885b87F348Ef19A78E2B474f2F3d9A80d0,322.392400049264000000,357.874364887734000000,244.531926988748000000
0xAb3D5901A17063b356fcB4342275FE6a5aECca10,319.335364248458000000,354.480876872863000000,242.213191016279000000
0x729B140664D84FdeA15d4752Ece5aA52E0532679,319.079550700938000000,354.196908916936000000,242.019158589598000000
0x87DEBf38B2BA55cD01ea09F4F81EDFb32cd42dba,318.855081729443000000,353.947735268306000000,241.848900760504000000
0x8fb162786a82D3B1E6D8dC9C90fcd9A0e41c73FB,318.840162243081000000,353.931173768391000000,241.837584455439000000
0xD37B89cF4D36f58994915265eD2d05921A813555,317.999947126729000000,352.998485990740000000,241.200288348412000000
0x5fFAACE27e191c2C91709eE4495eb8BD7462eE98,317.325634307219000000,352.249959437443000000,240.688827739778000000
0xb987667a7047c3ef277b27B05ea92770149CC3B2,316.632870823728000000,351.480951571148000000,240.163372457520000000
0x62e4851e88bEC4f5c5EE3Dd347F2C601A18AF1aF,316.321245418314000000,351.135029198200000000,239.927007205508000000
0x32FA9250a0D1E63200f7C7Cc6c3dBbD715e03FF9,315.939014674114000000,350.710730781735000000,239.637088397188000000
0xAe9DB1fF69cfCa2720fF2e5d81807d7383138A39,315.465073625077000000,350.184628578668000000,239.277608093117000000
0xdf98db4B95fa7171552c40cC2c1005C436D97C41,314.189374413823000000,348.768528059717000000,238.310000958649000000
0x2B931Ee65f231484717c183aE3aD3397E3425EBb,313.301786491517000000,347.783253704836000000,237.636772976289000000
0x49ccA95dD672b7f931428337b1d7437319f38515,313.135024498544000000,347.598138167641000000,237.510285405602000000
0x0E378b74a39e59f41F08ed7c47396fb77C9C8bd2,312.687161974804000000,347.100984648464000000,237.170585443880000000
0x47440C4cA34506180A6d89ad3819255afeea8Fa9,312.660895935558000000,347.071827813154000000,237.150662873775000000
0xC0D21B6125a75626ef3d06E08F9DD7d9d34e9B47,312.449360282617000000,346.837010902347000000,236.990214858150000000
0xD136C1A2CF7b033093E449F72062b835254Ab23e,311.945610943915000000,346.277819759432000000,236.608125216790000000
0xaddd1e03485BF77CCC02603860626505056Ba8c7,311.060546293747000000,345.295346383772000000,235.936811115148000000
0x333b1cB2936D4c460a497805fEc223C53c071938,307.848587684223000000,341.729885016651000000,233.500567493788000000
0x302bA81E5843A6Dc7EfCc0F5EE3FD31DbC2a6B9d,307.816365922809000000,341.694116982418000000,233.476127558454000000
